index,Date,Open,High,Low,Close,Volume,MarketCap
0,Jan 31 2022,0.464,0.4641,0.4414,0.447,129576,3440539
0,Jan 30 2022,0.4957,0.4985,0.4586,0.464,173111,3571646
0,Jan 29 2022,0.4487,0.4958,0.4476,0.4958,261803,3816343
0,Jan 28 2022,0.4199,0.451,0.4165,0.4487,394206,3454017
0,Jan 27 2022,0.4528,0.4624,0.376,0.4199,533175,3232085
0,Jan 26 2022,0.3619,0.501,0.3585,0.4526,658211,3479490
0,Jan 25 2022,0.2812,0.3784,0.2758,0.3618,631240,2781430
0,Jan 24 2022,0.3087,0.7356,0.2573,0.2812,334489,2161838
0,Jan 23 2022,0.2466,0.9603,0.2437,0.3087,330253,2372772
0,Jan 22 2022,0.3211,0.3214,0.2415,0.2466,324443,1908970
0,Jan 21 2022,0.3716,0.3725,0.3203,0.3213,205332,2325001
0,Jan 20 2022,0.4258,0.4289,0.367,0.3717,311995,2689001
0,Jan 19 2022,0.4229,0.4325,0.417,0.4258,420208,3081105
0,Jan 18 2022,0.5086,0.5111,0.3919,0.4229,433912,3059563
0,Jan 17 2022,0.6456,0.6456,0.4673,0.5086,482894,3673735
0,Jan 16 2022,0.6375,0.6612,0.6312,0.6456,504770,4663198
0,Jan 15 2022,0.6994,0.7252,0.6319,0.6375,848976,4604658
0,Jan 14 2022,0.8745,0.9058,0.6677,0.6993,977011,5051612
0,Jan 13 2022,0.9201,0.9341,0.8522,0.8745,590890,6317065
0,Jan 12 2022,0.8375,0.9318,0.8299,0.9201,278509,6645869
0,Jan 11 2022,0.8406,0.8691,0.829,0.8375,336775,6049778
0,Jan 10 2022,0.8357,0.9254,0.7552,0.8406,546953,6071647
0,Jan 09 2022,0.7211,0.8397,0.7135,0.8357,488022,6036608
0,Jan 08 2022,0.7528,0.758,0.7022,0.7211,432522,5208827
0,Jan 07 2022,0.8007,0.8047,0.7204,0.7528,273985,5437732
0,Jan 06 2022,0.794,0.8533,0.7006,0.8007,567166,5783992
0,Jan 05 2022,0.9317,1.04,0.7931,0.7941,1009086,5735846
0,Jan 04 2022,0.9299,1.19,0.9186,0.9317,1321645,6730122
0,Jan 03 2022,0.8328,0.9871,0.8296,0.9299,977869,6717293
0,Jan 02 2022,0.8291,0.8545,0.7664,0.8331,782996,6017388
0,Jan 01 2022,0.6634,0.8293,0.6619,0.829,624364,5988409
0,Dec 31 2021,0.6435,0.7017,0.6256,0.6634,464212,4792113
0,Dec 30 2021,0.6861,0.6907,0.6288,0.6438,423555,4650012
0,Dec 29 2021,0.6682,0.698,0.6597,0.6857,460543,4952995
0,Dec 28 2021,0.7052,0.7331,0.656,0.6694,590800,4835304
0,Dec 27 2021,0.7528,0.7762,0.7013,0.7057,400472,5097741
0,Dec 26 2021,0.7962,0.7997,0.7482,0.7534,423490,5442326
0,Dec 25 2021,0.7353,0.7999,0.7318,0.7958,534325,5747977
0,Dec 24 2021,0.7183,0.7474,0.7024,0.736,658320,5316563
0,Dec 23 2021,0.7581,0.7687,0.6854,0.7179,556248,5185436
0,Dec 22 2021,0.7208,0.7857,0.7059,0.7581,458875,5475871
0,Dec 21 2021,0.7793,0.7796,0.7085,0.721,450005,5208188
0,Dec 20 2021,0.8727,0.8765,0.7716,0.779,366391,5627129
0,Dec 19 2021,0.9417,0.9417,0.8624,0.8728,662163,6304642
0,Dec 18 2021,0.7163,0.955,0.7098,0.9417,800165,6802292
0,Dec 17 2021,0.8286,0.8286,0.6755,0.7168,557342,5177495
0,Dec 16 2021,0.8442,0.8967,0.8184,0.8285,426192,5984149
0,Dec 15 2021,0.8417,0.8666,0.8001,0.8445,579453,6099960
0,Dec 14 2021,0.9521,0.9562,0.8279,0.8417,1097987,6080011
0,Dec 13 2021,1.10,1.16,0.929,0.9521,2164878,6877288
0,Dec 12 2021,1.24,1.24,1.05,1.10,1247188,7913848
0,Dec 11 2021,1.13,1.26,1.08,1.24,1108307,8985205
0,Dec 10 2021,1.21,1.25,1.12,1.13,1386396,8189047
0,Dec 09 2021,1.40,1.41,1.20,1.21,982185,8757612
0,Dec 08 2021,1.38,1.42,1.30,1.40,1050285,10120960
0,Dec 07 2021,1.22,1.44,1.18,1.38,1419954,9993339
0,Dec 06 2021,1.33,1.33,0.9924,1.21,1631366,8762413
0,Dec 05 2021,1.43,1.44,1.26,1.33,1326781,9588602
0,Dec 04 2021,1.62,1.62,1.39,1.43,1225907,10297475
0,Dec 03 2021,1.62,1.81,1.57,1.62,1865805,11727628
0,Dec 02 2021,1.85,1.85,1.63,1.64,2809995,11810968
0,Dec 01 2021,1.99,2.01,1.76,1.85,2250501,13369034
0,Nov 30 2021,2.05,2.17,1.93,1.99,1491665,0
0,Nov 29 2021,2.08,2.18,1.92,2.05,1648175,0
0,Nov 28 2021,2.17,2.21,1.90,2.08,2708289,0
0,Nov 27 2021,2.21,2.24,1.93,2.17,2429784,0
0,Nov 26 2021,2.44,2.59,2.09,2.21,1842771,0
0,Nov 25 2021,2.47,2.70,2.34,2.64,1476924,0
0,Nov 24 2021,2.30,2.51,2.16,2.39,1404227,0
0,Nov 23 2021,2.36,2.48,2.15,2.31,2107586,0
0,Nov 22 2021,2.15,2.66,2.06,2.36,1803053,0
0,Nov 21 2021,2.29,2.36,1.98,2.15,1310664,0
0,Nov 20 2021,2.19,2.32,2.12,2.29,1369509,0
