index,Date,Open,High,Low,Close,Volume,MarketCap
0,Feb 01 2022,0.2198,0.2282,0.2167,0.2201,7179342,33107780
0,Jan 31 2022,0.2246,0.2246,0.2115,0.2198,4176345,33059425
0,Jan 30 2022,0.23,0.2318,0.2231,0.2246,3401211,33775788
0,Jan 29 2022,0.229,0.2342,0.2277,0.23,4825374,34585448
0,Jan 28 2022,0.2292,0.2294,0.2226,0.2291,3665267,34452720
0,Jan 27 2022,0.2343,0.237,0.2251,0.229,3424564,34447124
0,Jan 26 2022,0.2373,0.2511,0.2313,0.2344,3114054,35249998
0,Jan 25 2022,0.2363,0.2382,0.2309,0.2373,3359665,35686531
0,Jan 24 2022,0.2367,0.2416,0.2117,0.2363,3799645,35540358
0,Jan 23 2022,0.212,0.2475,0.2108,0.2367,3940305,35597864
0,Jan 22 2022,0.2642,0.2648,0.199,0.212,4304531,31884501
0,Jan 21 2022,0.3234,0.3244,0.2631,0.2642,6576317,39737415
0,Jan 20 2022,0.3226,0.3393,0.3189,0.3233,8131852,48623974
0,Jan 19 2022,0.3277,0.3285,0.3182,0.3226,8204210,48522199
0,Jan 18 2022,0.3306,0.333,0.3176,0.3277,8178961,49293809
0,Jan 17 2022,0.3552,0.3563,0.3301,0.3306,7719134,49728992
0,Jan 16 2022,0.3664,0.3693,0.3549,0.3552,4050509,53416390
0,Jan 15 2022,0.3559,0.3702,0.3553,0.3664,5205253,55111244
0,Jan 14 2022,0.3662,0.3673,0.3509,0.3559,8256510,53520502
0,Jan 13 2022,0.3762,0.3865,0.3661,0.3663,7846069,55085734
0,Jan 12 2022,0.3534,0.3776,0.3472,0.3762,7051112,56585371
0,Jan 11 2022,0.3446,0.355,0.3362,0.3534,8602398,53149999
0,Jan 10 2022,0.3482,0.3518,0.3251,0.3446,8365530,51827716
0,Jan 09 2022,0.3364,0.3586,0.3275,0.3482,5155049,52363883
0,Jan 08 2022,0.3603,0.3677,0.3311,0.3364,7593905,50590217
0,Jan 07 2022,0.3758,0.3781,0.3568,0.3594,10097937,54055349
0,Jan 06 2022,0.3947,0.3971,0.3696,0.3759,14272685,56528515
0,Jan 05 2022,0.4091,0.4156,0.3884,0.3947,11221315,59366134
0,Jan 04 2022,0.4118,0.4185,0.407,0.4091,11621189,61525029
0,Jan 03 2022,0.4179,0.42,0.4076,0.4118,7442211,61938084
0,Jan 02 2022,0.4168,0.4261,0.4133,0.4179,5862245,62855588
0,Jan 01 2022,0.4092,0.4168,0.4067,0.4168,7274393,62682161
0,Dec 31 2021,0.4117,0.4161,0.4021,0.4092,10587345,61539094
