index,Date,Open,High,Low,Close,Volume,MarketCap
0,Jan 31 2022,0.002075,0.002158,0.001915,0.00211,36792046,402783142
0,Jan 30 2022,0.002272,0.00234,0.002024,0.002075,46708015,396378308
0,Jan 29 2022,0.001975,0.002284,0.001971,0.002272,55563404,431384611
0,Jan 28 2022,0.001828,0.001982,0.001816,0.001974,30635755,363527360
0,Jan 27 2022,0.001817,0.001864,0.001715,0.001828,36144203,336526059
0,Jan 26 2022,0.001726,0.001931,0.001697,0.001817,43879134,330456608
0,Jan 25 2022,0.001739,0.001763,0.001646,0.001726,31577912,313806491
0,Jan 24 2022,0.001754,0.001765,0.001513,0.00174,39815291,316491632
0,Jan 23 2022,0.001635,0.001885,0.001635,0.001754,43314100,318985575
0,Jan 22 2022,0.001805,0.001811,0.001471,0.001634,53051326,297059944
0,Jan 21 2022,0.002148,0.002172,0.001731,0.001805,42552415,328229965
0,Jan 20 2022,0.002238,0.002322,0.002148,0.002148,29551969,390673697
0,Jan 19 2022,0.00238,0.002381,0.002211,0.002238,36034223,406915520
0,Jan 18 2022,0.002201,0.002506,0.002181,0.002381,53365173,432986924
0,Jan 17 2022,0.002402,0.002406,0.002168,0.002201,30059067,400192043
0,Jan 16 2022,0.002447,0.002451,0.002373,0.002402,21677618,436762062
0,Jan 15 2022,0.002472,0.002488,0.002387,0.002447,26291725,445009181
0,Jan 14 2022,0.002461,0.002535,0.002336,0.002472,36958878,449538279
0,Jan 13 2022,0.002829,0.002836,0.00243,0.002462,49622792,447635332
0,Jan 12 2022,0.002483,0.002831,0.00248,0.002829,38792972,514460703
0,Jan 11 2022,0.00238,0.002555,0.002274,0.002483,38129807,451563163
0,Jan 10 2022,0.002569,0.002612,0.002153,0.00238,39419264,432777614
0,Jan 09 2022,0.002583,0.002643,0.002491,0.002569,28669009,467140222
0,Jan 08 2022,0.002604,0.002832,0.00245,0.002583,44854723,469701721
0,Jan 07 2022,0.002737,0.002739,0.002513,0.002604,49318167,473623230
0,Jan 06 2022,0.002644,0.002836,0.002609,0.002737,68571184,497705665
0,Jan 05 2022,0.003042,0.003071,0.002454,0.002649,63177961,481655811
0,Jan 04 2022,0.003035,0.003181,0.002872,0.003041,50405162,553098390
0,Jan 03 2022,0.003177,0.003205,0.003009,0.003035,44018938,551907803
0,Jan 02 2022,0.003227,0.003228,0.003145,0.003176,31084144,577471836
0,Jan 01 2022,0.003179,0.003274,0.003123,0.003226,38927264,586735206
0,Dec 31 2021,0.003207,0.003479,0.00309,0.00318,51251900,578200134
0,Dec 30 2021,0.00303,0.003346,0.002929,0.003207,61722973,583152451
0,Dec 29 2021,0.00332,0.003463,0.003033,0.003033,71748253,551605250
0,Dec 28 2021,0.003759,0.003759,0.003268,0.003323,99224623,604346568
0,Dec 27 2021,0.003631,0.00415,0.003451,0.003758,142346019,683361564
0,Dec 26 2021,0.003691,0.003748,0.003415,0.003633,77599723,660736397
0,Dec 25 2021,0.003317,0.00383,0.003254,0.003694,128149766,671762808
0,Dec 24 2021,0.004147,0.00445,0.003323,0.00333,202544881,605521035
0,Dec 23 2021,0.002932,0.004598,0.002784,0.004148,257856917,754270437
0,Dec 22 2021,0.002413,0.002976,0.002393,0.002933,127043005,533329402
0,Dec 21 2021,0.002062,0.00249,0.001964,0.002418,72068357,439644126
0,Dec 20 2021,0.002195,0.002195,0.001876,0.002063,54950210,375172655
0,Dec 19 2021,0.002306,0.002323,0.002168,0.002196,42413672,399300783
0,Dec 18 2021,0.002173,0.002304,0.002042,0.002304,66328111,418985519
0,Dec 17 2021,0.002421,0.002428,0.002135,0.002174,64699806,395401828
0,Dec 16 2021,0.002627,0.00269,0.002421,0.002421,79978568,440212141
0,Dec 15 2021,0.0024,0.002723,0.00215,0.002625,169889759,477378540
0,Dec 14 2021,0.003193,0.003199,0.002274,0.002399,180695665,436210655
0,Dec 13 2021,0.003512,0.003659,0.003098,0.003191,111246241,580247136
0,Dec 12 2021,0.003467,0.003584,0.003166,0.003514,106947039,639087435
0,Dec 11 2021,0.003251,0.003637,0.003021,0.003465,183108208,630123104
0,Dec 10 2021,0.004175,0.00418,0.003214,0.003253,210759185,591502635
0,Dec 09 2021,0.004688,0.004688,0.004178,0.004178,153819020,759773121
0,Dec 08 2021,0.005091,0.005146,0.004625,0.004692,182956994,853211607
0,Dec 07 2021,0.004818,0.00585,0.004608,0.005088,216549557,925167692
0,Dec 06 2021,0.004927,0.004969,0.004359,0.004815,221916933,875663921
